,Date,Time,Max_Temperature,Min_Temperature,Humidity,Barometer,Wind,Weather_fog,Weather_haze,Weather_light rain passing clouds,Weather_light rain scattered clouds,Weather_passing clouds,Weather_rain passing clouds,Weather_rain showers scattered clouds,Weather_scattered clouds,Weather_thunderstorms passing clouds,Weather_thunderstorms scattered clouds,Wind Direction
253,4 december 2023,06:00 — 12:00,27,26,91,1010,6,False,False,False,False,True,False,False,False,False,False,10.0
254,4 december 2023,18:00 — 00:00,27,27,89,1011,13,False,False,False,False,True,False,False,False,False,False,14.0
255,5 december 2023,00:00 — 06:00,27,27,89,1011,13,False,False,False,False,True,False,False,False,False,False,14.0
256,5 december 2023,06:00 — 12:00,27,27,89,1011,13,False,False,False,False,True,False,False,False,False,False,14.0
257,5 december 2023,12:00 — 18:00,33,27,81,1007,9,False,False,False,False,False,False,False,False,True,False,0.0
258,5 december 2023,18:00 — 00:00,29,27,85,1010,6,False,False,False,False,True,False,False,False,False,False,0.0
259,6 december 2023,00:00 — 06:00,27,26,92,1011,7,False,False,False,False,False,False,False,False,True,False,9.0
260,6 december 2023,06:00 — 12:00,30,25,82,1013,4,False,False,False,False,True,False,False,False,False,False,0.0
261,6 december 2023,12:00 — 18:00,31,28,75,1010,6,False,False,False,False,False,False,False,False,True,False,0.0
262,6 december 2023,18:00 — 00:00,28,25,92,1011,3,False,False,False,False,False,False,False,False,True,False,0.0
263,7 december 2023,00:00 — 06:00,26,25,95,1011,1,False,False,False,False,True,False,False,False,False,False,0.0
264,7 december 2023,06:00 — 12:00,31,25,84,1012,3,False,False,False,False,True,False,False,False,False,False,0.0
265,7 december 2023,12:00 — 18:00,31,27,82,1010,9,False,False,False,False,True,False,False,False,False,False,0.0
266,7 december 2023,18:00 — 00:00,27,26,92,1012,3,False,False,False,False,True,False,False,False,False,False,0.0
267,8 december 2023,00:00 — 06:00,26,25,97,1011,1,False,False,False,False,True,False,False,False,False,False,0.0
268,8 december 2023,06:00 — 12:00,32,25,78,1012,6,False,False,False,False,True,False,False,False,False,False,0.0
269,8 december 2023,12:00 — 18:00,34,28,66,1008,9,False,False,False,False,True,False,False,False,False,False,0.0
270,8 december 2023,18:00 — 00:00,28,26,90,1011,4,False,False,False,False,False,False,False,False,True,False,0.0
271,9 december 2023,00:00 — 06:00,26,26,94,1010,2,False,False,False,False,True,False,False,False,False,False,0.0
272,9 december 2023,06:00 — 12:00,32,26,82,1011,3,False,False,False,False,True,False,False,False,False,False,0.0
273,9 december 2023,12:00 — 18:00,33,24,76,1009,10,False,False,False,False,True,False,False,False,False,False,0.0
274,9 december 2023,18:00 — 00:00,26,25,93,1009,3,False,False,False,False,True,False,False,False,False,False,0.0
275,10 december 2023,00:00 — 06:00,26,25,93,1010,3,False,False,False,False,True,False,False,False,False,False,0.0
276,10 december 2023,06:00 — 12:00,32,25,80,1010,3,False,False,False,False,True,False,False,False,False,False,0.0
277,10 december 2023,12:00 — 18:00,33,27,68,1008,9,False,False,False,False,True,False,False,False,False,False,7.0
278,10 december 2023,18:00 — 00:00,27,26,88,1009,5,False,False,False,False,True,False,False,False,False,False,0.0
279,11 december 2023,00:00 — 06:00,26,25,90,1009,4,False,False,False,False,True,False,False,False,False,False,0.0
280,11 december 2023,06:00 — 12:00,32,25,79,1010,5,False,False,False,False,False,False,False,True,False,False,0.0
281,11 december 2023,12:00 — 18:00,34,26,74,1008,10,False,False,False,False,False,False,False,False,True,False,0.0
282,11 december 2023,18:00 — 00:00,27,25,92,1009,5,False,False,False,False,False,False,False,False,True,False,0.0
283,12 december 2023,00:00 — 06:00,25,25,94,1010,2,False,False,False,False,True,False,False,False,False,False,0.0
284,12 december 2023,06:00 — 12:00,30,25,85,1011,3,False,False,False,False,True,False,False,False,False,False,0.0
285,12 december 2023,12:00 — 18:00,30,24,90,1010,7,False,False,False,False,False,False,False,False,True,False,0.0
286,12 december 2023,18:00 — 00:00,26,25,93,1010,2,False,False,False,False,True,False,False,False,False,False,0.0
287,13 december 2023,00:00 — 06:00,25,25,94,1010,2,False,False,False,False,True,False,False,False,False,False,0.0
288,13 december 2023,06:00 — 12:00,32,24,80,1010,4,False,False,False,False,True,False,False,False,False,False,0.0
289,13 december 2023,12:00 — 18:00,33,26,71,1009,10,False,False,False,False,True,False,False,False,False,False,8.0
290,13 december 2023,18:00 — 00:00,26,25,93,1010,5,False,False,False,False,True,False,False,False,False,False,0.0
291,14 december 2023,00:00 — 06:00,26,25,90,1011,6,False,False,False,False,True,False,False,False,False,False,0.0
292,14 december 2023,06:00 — 12:00,30,25,86,1012,4,False,False,False,False,True,False,False,False,False,False,0.0
293,14 december 2023,12:00 — 18:00,32,29,70,1010,10,False,False,False,False,True,False,False,False,False,False,14.0
294,14 december 2023,18:00 — 00:00,29,26,89,1010,5,False,False,False,False,False,False,False,False,True,False,0.0
295,15 december 2023,00:00 — 06:00,26,26,94,1010,1,False,False,False,False,True,False,False,False,False,False,0.0
296,15 december 2023,06:00 — 12:00,31,26,84,1011,2,False,False,False,False,True,False,False,False,False,False,0.0
297,15 december 2023,12:00 — 18:00,33,26,78,1009,8,False,False,False,False,True,False,False,False,False,False,0.0
298,15 december 2023,18:00 — 00:00,27,26,91,1010,5,False,False,True,False,False,False,False,False,False,False,0.0
299,16 december 2023,00:00 — 06:00,26,25,96,1010,2,True,False,False,False,False,False,False,False,False,False,0.0
300,16 december 2023,06:00 — 12:00,30,25,89,1011,3,False,False,False,False,True,False,False,False,False,False,0.0
301,16 december 2023,12:00 — 18:00,33,28,70,1009,6,False,False,False,False,True,False,False,False,False,False,0.0
302,16 december 2023,18:00 — 00:00,28,24,94,1010,6,False,False,False,False,False,False,False,False,True,False,0.0
303,17 december 2023,00:00 — 06:00,26,25,98,1010,1,False,False,False,False,True,False,False,False,False,False,0.0
304,17 december 2023,06:00 — 12:00,32,26,82,1011,4,False,False,False,False,True,False,False,False,False,False,0.0
305,17 december 2023,12:00 — 18:00,34,31,57,1009,8,False,False,False,False,True,False,False,False,False,False,0.0
306,17 december 2023,18:00 — 00:00,31,27,76,1010,3,False,False,False,False,True,False,False,False,False,False,0.0
307,18 december 2023,00:00 — 06:00,27,26,88,1010,2,False,False,False,False,True,False,False,False,False,False,0.0
308,18 december 2023,06:00 — 12:00,32,26,77,1012,4,False,False,False,False,True,False,False,False,False,False,0.0
309,18 december 2023,12:00 — 18:00,33,29,73,1009,13,False,False,False,False,True,False,False,False,False,False,14.0
310,18 december 2023,18:00 — 00:00,29,26,92,1011,5,False,False,False,False,True,False,False,False,False,False,0.0
311,19 december 2023,00:00 — 06:00,26,26,94,1011,2,False,False,False,False,True,False,False,False,False,False,0.0
312,19 december 2023,06:00 — 12:00,32,26,81,1012,3,False,False,False,False,True,False,False,False,False,False,0.0
313,19 december 2023,12:00 — 18:00,32,26,74,1010,11,False,False,False,False,True,False,False,False,False,False,0.0
314,19 december 2023,18:00 — 00:00,27,26,91,1011,2,False,False,False,False,True,False,False,False,False,False,0.0
315,20 december 2023,00:00 — 06:00,27,25,92,1011,1,False,False,False,False,True,False,False,False,False,False,0.0
316,20 december 2023,06:00 — 12:00,32,25,83,1012,3,False,False,False,False,True,False,False,False,False,False,0.0
317,20 december 2023,12:00 — 18:00,32,27,73,1009,10,False,False,False,False,True,False,False,False,False,False,0.0
318,20 december 2023,18:00 — 00:00,27,26,88,1010,4,False,False,False,False,True,False,False,False,False,False,0.0
319,21 december 2023,00:00 — 06:00,26,25,93,1010,3,False,False,False,False,True,False,False,False,False,False,0.0
320,21 december 2023,06:00 — 12:00,32,25,82,1012,4,False,False,False,False,True,False,False,False,False,False,
321,21 december 2023,12:00 — 18:00,33,28,72,1010,9,False,False,False,False,True,False,False,False,False,False,0.0
322,21 december 2023,18:00 — 00:00,30,25,89,1011,6,False,False,False,False,False,False,False,False,True,False,0.0
323,22 december 2023,00:00 — 06:00,25,25,94,1011,1,False,False,False,False,True,False,False,False,False,False,0.0
324,22 december 2023,06:00 — 12:00,31,25,84,1011,4,False,False,False,False,True,False,False,False,False,False,14.0
325,22 december 2023,12:00 — 18:00,32,30,70,1010,11,False,False,False,False,True,False,False,False,False,False,7.0
326,22 december 2023,18:00 — 00:00,30,27,85,1011,5,False,False,False,False,True,False,False,False,False,False,0.0
327,23 december 2023,00:00 — 06:00,27,26,93,1011,2,False,False,False,False,True,False,False,False,False,False,0.0
328,23 december 2023,06:00 — 12:00,32,25,77,1011,4,False,False,False,False,True,False,False,False,False,False,0.0
329,23 december 2023,12:00 — 18:00,33,28,72,1010,11,False,False,False,False,True,False,False,False,False,False,6.0
330,23 december 2023,18:00 — 00:00,28,26,91,1011,5,False,False,True,False,False,False,False,False,False,False,0.0
331,24 december 2023,00:00 — 06:00,26,25,95,1011,3,False,False,True,False,False,False,False,False,False,False,0.0
332,24 december 2023,06:00 — 12:00,29,25,90,1013,3,False,False,True,False,False,False,False,False,False,False,0.0
333,24 december 2023,12:00 — 18:00,31,28,78,1011,6,False,False,False,False,True,False,False,False,False,False,0.0
334,24 december 2023,18:00 — 00:00,29,27,87,1012,2,False,False,False,False,True,False,False,False,False,False,0.0
335,25 december 2023,00:00 — 06:00,27,25,91,1012,2,False,False,False,False,True,False,False,False,False,False,0.0
336,25 december 2023,06:00 — 12:00,29,26,88,1013,3,False,False,False,False,True,False,False,False,False,False,0.0
337,25 december 2023,12:00 — 18:00,33,29,68,1011,5,False,False,False,False,True,False,False,False,False,False,0.0
338,25 december 2023,18:00 — 00:00,31,27,84,1012,2,False,False,False,False,True,False,False,False,False,False,0.0
339,26 december 2023,00:00 — 06:00,27,26,86,1012,0,False,False,False,False,True,False,False,False,False,False,0.0
340,26 december 2023,06:00 — 12:00,31,26,83,1014,4,False,False,False,False,True,False,False,False,False,False,0.0
341,26 december 2023,12:00 — 18:00,31,27,74,1012,8,False,False,False,False,False,False,False,False,True,False,0.0
342,26 december 2023,18:00 — 00:00,27,25,93,1013,10,False,False,True,False,False,False,False,False,False,False,14.0
343,27 december 2023,00:00 — 06:00,26,25,97,1014,5,True,False,False,False,False,False,False,False,False,False,0.0
344,27 december 2023,06:00 — 12:00,32,25,86,1014,2,False,False,False,False,True,False,False,False,False,False,0.0
345,27 december 2023,12:00 — 18:00,33,29,71,1011,10,False,False,False,False,True,False,False,False,False,False,0.0
346,27 december 2023,18:00 — 00:00,29,27,89,1012,2,False,False,False,False,True,False,False,False,False,False,0.0
347,28 december 2023,00:00 — 06:00,27,26,92,1012,1,False,False,False,False,True,False,False,False,False,False,0.0
348,28 december 2023,06:00 — 12:00,30,26,86,1013,2,False,False,False,False,True,False,False,False,False,False,0.0
349,28 december 2023,12:00 — 18:00,32,29,73,1010,7,False,False,False,False,True,False,False,False,False,False,0.0
350,28 december 2023,18:00 — 00:00,30,26,90,1011,7,False,False,False,False,True,False,False,False,False,False,0.0
351,29 december 2023,00:00 — 06:00,26,26,94,1011,3,False,False,False,False,True,False,False,False,False,False,0.0
352,29 december 2023,06:00 — 12:00,31,26,84,1012,5,False,False,False,False,True,False,False,False,False,False,0.0
353,29 december 2023,12:00 — 18:00,33,26,82,1009,8,False,False,False,False,True,False,False,False,False,False,8.0
354,29 december 2023,18:00 — 00:00,27,25,92,1011,5,False,False,True,False,False,False,False,False,False,False,0.0
355,30 december 2023,00:00 — 06:00,25,25,95,1010,1,False,False,False,False,True,False,False,False,False,False,0.0
356,30 december 2023,06:00 — 12:00,30,25,87,1011,2,False,False,False,False,True,False,False,False,False,False,0.0
357,30 december 2023,12:00 — 18:00,32,25,79,1009,9,False,False,False,False,False,False,False,False,False,True,0.0
358,30 december 2023,18:00 — 00:00,26,25,94,1011,4,False,False,False,False,True,False,False,False,False,False,0.0
359,31 december 2023,00:00 — 06:00,26,25,97,1011,2,False,False,False,False,True,False,False,False,False,False,0.0
360,31 december 2023,06:00 — 12:00,31,25,84,1012,7,False,False,False,False,True,False,False,False,False,False,0.0
361,31 december 2023,12:00 — 18:00,33,26,81,1010,10,False,False,False,False,True,False,False,False,False,False,0.0
362,31 december 2023,18:00 — 00:00,27,27,91,1010,2,False,False,False,False,True,False,False,False,False,False,0.0
363,1 november 2023,00:00 — 06:00,25,25,94,1011,3,False,False,False,False,True,False,False,False,False,False,0.0
364,1 november 2023,06:00 — 12:00,32,25,81,1012,4,False,False,False,False,True,False,False,False,False,False,0.0
365,1 november 2023,12:00 — 18:00,34,25,78,1009,13,False,False,False,False,False,False,False,False,True,False,0.0
366,1 november 2023,18:00 — 00:00,26,25,93,1011,4,False,False,False,False,False,False,False,False,True,False,0.0
367,2 november 2023,00:00 — 06:00,25,24,96,1010,2,False,False,False,False,True,False,False,False,False,False,0.0
368,2 november 2023,06:00 — 12:00,31,24,86,1012,6,False,False,False,False,True,False,False,False,False,False,6.0
369,2 november 2023,12:00 — 18:00,33,31,64,1009,12,False,False,False,False,True,False,False,False,False,False,6.0
370,2 november 2023,18:00 — 00:00,31,27,78,1010,10,False,False,False,False,True,False,False,False,False,False,7.0
371,3 november 2023,00:00 — 06:00,27,25,88,1010,3,False,False,False,False,True,False,False,False,False,False,0.0
372,3 november 2023,06:00 — 12:00,31,25,79,1010,4,False,False,False,False,True,False,False,False,False,False,0.0
373,3 november 2023,12:00 — 18:00,32,28,71,1008,9,False,False,False,False,True,False,False,False,False,False,6.0
374,3 november 2023,18:00 — 00:00,28,27,87,1009,2,False,False,False,False,True,False,False,False,False,False,0.0
375,4 november 2023,00:00 — 06:00,27,26,92,1009,3,False,False,False,False,True,False,False,False,False,False,0.0
376,4 november 2023,06:00 — 12:00,33,26,79,1010,2,False,False,False,False,True,False,False,False,False,False,0.0
377,4 november 2023,12:00 — 18:00,34,27,71,1008,7,False,False,False,False,True,False,False,False,False,False,0.0
378,4 november 2023,18:00 — 00:00,28,27,88,1010,6,False,False,False,False,True,False,False,False,False,False,14.0
379,5 november 2023,00:00 — 06:00,27,24,92,1011,7,False,False,True,False,False,False,False,False,False,False,14.0
380,5 november 2023,06:00 — 12:00,31,24,84,1012,3,False,False,False,False,True,False,False,False,False,False,0.0
381,5 november 2023,12:00 — 18:00,33,24,69,1009,7,False,False,False,False,True,False,False,False,False,False,0.0
382,5 november 2023,18:00 — 00:00,26,24,94,1011,3,False,False,False,False,True,False,False,False,False,False,0.0
383,6 november 2023,00:00 — 06:00,26,25,94,1011,1,False,False,False,False,True,False,False,False,False,False,0.0
384,6 november 2023,06:00 — 12:00,33,25,78,1011,4,False,False,False,False,True,False,False,False,False,False,0.0
